"date.value","campaign.id","adProduct.value","metric.totalCost","budgetCurrency.value"
"2026-02-16","8078369968995","Sponsored Products","0.88","USD"
"2026-02-11","440997775738977","Sponsored Products","0.00","AUD"
"2026-02-09","30651955945418","Sponsored Products","0.00","USD"
"2026-02-03","329222077811459","Sponsored Brands","0.00","GBP"
"2026-02-11","542333703103187","Sponsored Products","0.00","AUD"
"2026-02-07","205764417979436","Sponsored Products","0.00","USD"
"2026-02-13","32571611634774","Sponsored Products","0.00","USD"
"2026-02-28","156989235380210","Sponsored Products","286.80","USD"
"2026-02-02","316086976315498","Sponsored Brands","0.00","USD"
"2026-02-18","539931100075119","Sponsored Brands","9.67","USD"
"2026-02-10","296615200458181","Sponsored Brands","22.33","USD"
"2026-02-03","409429087898453","Sponsored Display","0.00","CAD"
"2026-02-25","43460676635147","Sponsored Products","0.00","USD"
"2026-02-13","94073967562900","Sponsored Products","0.00","USD"
"2026-02-06","96060745446945","Sponsored Products","0.00","USD"
"2026-02-14","434170639918769","Sponsored Brands","5.01","USD"
"2026-02-19","192420944790293","Sponsored Products","5.71","GBP"
"2026-02-26","56338703455249","Sponsored Products","0.00","USD"
"2026-02-06","257373022214500","Sponsored Products","2.38","USD"
"2026-02-26","312632253610695","Sponsored Brands","3.50","USD"
"2026-02-21","271780514756108","Sponsored Products","0.00","USD"
"2026-02-08","545989665090053","Sponsored Brands","1.36","GBP"
"2026-02-10","314318800479242","Sponsored Products","0.00","AUD"
"2026-02-09","58475731073369","Sponsored Products","0.00","USD"
"2026-02-07","186804517918072","Sponsored Products","1.64","USD"
"2026-02-03","316207062053537","Sponsored Products","0.00","AUD"
"2026-02-07","342468627864471","Sponsored Products","0.00","GBP"
"2026-02-17","11143044290906","Sponsored Products","0.00","USD"
"2026-02-27","133243849204741","Sponsored Products","0.00","USD"
"2026-02-22","61090477012622","Sponsored Products","1.94","USD"
"2026-02-16","23854220044300","Sponsored Products","0.91","USD"
"2026-02-15","121446500477002","Sponsored Products","0.00","USD"
"2026-02-12","429216730447678","Sponsored Products","0.00","AUD"
"2026-02-23","94073967562900","Sponsored Products","0.00","USD"
"2026-02-04","329222077811459","Sponsored Brands","0.00","GBP"
"2026-02-08","363579801300326","Sponsored Products","0.00","CAD"
"2026-02-20","263531397076178","Sponsored Products","0.00","USD"
"2026-02-11","277250351840071","Sponsored Products","9.23","USD"
"2026-02-06","562763694980171","Sponsored Products","0.00","GBP"
"2026-02-16","312632253610695","Sponsored Brands","0.44","USD"
"2026-02-13","241960271286519","Sponsored Products","0.00","USD"
"2026-02-13","11143044290906","Sponsored Products","0.00","USD"
"2026-02-01","452065263384491","Sponsored Brands","4.46","USD"
"2026-02-15","156285188540724","Sponsored Products","4.21","USD"
"2026-02-01","65271102777505","Sponsored Products","7.18","USD"
"2026-02-08","452082306058129","Sponsored Brands","4.62","CAD"
"2026-02-06","291618943691121","Sponsored Brands","0.00","AUD"
"2026-02-02","194512325763287","Sponsored Products","0.00","USD"
"2026-02-16","40237294180920","Sponsored Products","0.45","USD"
"2026-02-19","246452377117901","Sponsored Products","0.00","USD"
"2026-02-27","243204708497477","Sponsored Products","0.00","USD"
"2026-02-25","439663157752722","Sponsored Brands","0.46","USD"
"2026-02-16","43460676635147","Sponsored Products","0.00","USD"
"2026-02-20","272711015971799","Sponsored Products","0.00","USD"
"2026-02-12","102474552529229","Sponsored Products","0.00","USD"
"2026-02-22","126638359335345","Sponsored Products","0.00","USD"
"2026-02-03","11588448157956","Sponsored Products","5.22","USD"
"2026-02-12","375880567146391","Sponsored Display","0.00","AUD"
"2026-02-03","94073967562900","Sponsored Products","0.00","USD"
"2026-02-03","542333703103187","Sponsored Products","0.00","AUD"
"2026-02-01","156285188540724","Sponsored Products","14.60","USD"
"2026-02-20","27661898820374","Sponsored Products","2.17","USD"
"2026-02-05","373188657935606","Sponsored Products","0.00","AUD"
"2026-02-02","176992507771254","Sponsored Products","0.00","USD"
"2026-02-05","309601314328778","Sponsored Products","0.50","CAD"
"2026-02-01","115758363210245","Sponsored Products","49.48","USD"
"2026-02-23","259201002739674","Sponsored Products","24.85","USD"
"2026-02-22","210638600694486","Sponsored Products","0.63","USD"
"2026-02-08","321516368269611","Sponsored Products","1.14","CAD"
"2026-02-26","263531397076178","Sponsored Products","0.00","USD"
"2026-02-12","153491409585454","Sponsored Products","8.26","USD"
"2026-02-06","215966552761313","Sponsored Products","0.00","USD"
"2026-02-14","224639482376841","Sponsored Products","20.41","USD"
"2026-02-12","413308568322873","Sponsored Brands","0.20","USD"
"2026-02-07","263531397076178","Sponsored Products","0.00","USD"
"2026-02-11","77231525415892","Sponsored Products","0.00","USD"
"2026-02-10","113013759920940","Sponsored Products","0.00","USD"
"2026-02-26","423471492340141","Sponsored Brands","5.69","USD"
"2026-02-03","280513164622908","Sponsored Products","0.32","USD"
"2026-02-24","259201002739674","Sponsored Products","13.28","USD"
"2026-02-19","434170639918769","Sponsored Brands","0.00","USD"
"2026-02-15","216925562826343","Sponsored Products","0.00","USD"
"2026-02-04","40237294180920","Sponsored Products","2.78","USD"
"2026-02-14","188545556962991","Sponsored Products","1.35","USD"
"2026-02-10","407444835513369","Sponsored Brands","0.46","CAD"
"2026-02-04","27661898820374","Sponsored Products","0.00","USD"
"2026-02-13","413308568322873","Sponsored Brands","0.00","USD"
"2026-02-01","453754530299965","Sponsored Brands","21.50","USD"
"2026-02-09","459130146103681","Sponsored Display","0.00","AUD"
"2026-02-27","495677195822245","Sponsored Brands","5.14","USD"
"2026-02-11","65861573413220","Sponsored Products","0.00","USD"
"2026-02-02","202838039381314","Sponsored Products","0.66","USD"
"2026-02-12","437016942104478","Sponsored Brands","0.00","CAD"
"2026-02-28","218351835233699","Sponsored Products","24.63","GBP"
"2026-02-18","281110747056753","Sponsored Products","0.00","USD"
"2026-02-10","325883174926875","Sponsored Brands","0.89","USD"
"2026-02-22","65271102777505","Sponsored Products","0.00","USD"
"2026-02-14","246452377117901","Sponsored Products","0.00","USD"
"2026-02-03","216925562826343","Sponsored Products","0.00","USD"
"2026-02-02","446701085946014","Sponsored Products","0.00","GBP"
"2026-02-06","423471492340141","Sponsored Brands","12.64","USD"
"2026-02-04","320522945603717","Sponsored Brands","0.00","CAD"
"2026-02-03","281024885672869","Sponsored Products","0.00","USD"
"2026-02-10","124202126398060","Sponsored Products","2.98","USD"
"2026-02-27","96473122408354","Sponsored Products","0.00","USD"
"2026-02-06","38682977693457","Sponsored Products","0.00","USD"
"2026-02-24","262727752997615","Sponsored Products","3.67","USD"
"2026-02-01","262727752997615","Sponsored Products","1.71","USD"
"2026-02-02","407346576799567","Sponsored Products","0.00","AUD"
"2026-02-25","115943131527635","Sponsored Products","0.00","USD"
"2026-02-01","124202126398060","Sponsored Products","20.19","USD"
"2026-02-02","168803396873792","Sponsored Products","0.00","USD"
"2026-02-25","93539819506468","Sponsored Products","8.61","USD"
"2026-02-28","28565058702355","Sponsored Products","12.56","USD"
"2026-02-23","269935586939823","Sponsored Products","19.70","CAD"
"2026-02-27","48433117829801","Sponsored Products","2.20","USD"
"2026-02-14","453754530299965","Sponsored Brands","0.80","USD"
"2026-02-27","271780514756108","Sponsored Products","0.00","USD"
"2026-02-19","380662946968621","Sponsored Display","0.00","USD"
"2026-02-24","225946958740637","Sponsored Products","0.63","USD"
"2026-02-05","463874563272935","Sponsored Brands","0.00","AUD"
"2026-02-05","72921898703277","Sponsored Products","0.00","USD"
"2026-02-13","453754530299965","Sponsored Brands","1.61","USD"
"2026-02-13","399703016940832","Sponsored Brands","0.00","CAD"
"2026-02-24","296615200458181","Sponsored Brands","30.25","USD"
"2026-02-22","263531397076178","Sponsored Products","0.00","USD"
"2026-02-21","262727752997615","Sponsored Products","0.00","USD"
"2026-02-27","413308568322873","Sponsored Brands","0.00","USD"
"2026-02-17","413308568322873","Sponsored Brands","0.00","USD"
"2026-02-13","175777768252798","Sponsored Products","0.76","USD"
"2026-02-14","271780514756108","Sponsored Products","0.00","USD"
"2026-02-27","158171452508120","Sponsored Products","0.00","USD"
"2026-02-27","28864493115463","Sponsored Products","0.00","USD"
"2026-02-05","440997775738977","Sponsored Products","0.00","AUD"
"2026-02-05","380662946968621","Sponsored Display","1.08","USD"
"2026-02-03","300354268849742","Sponsored Brands","0.00","CAD"
"2026-02-14","380662946968621","Sponsored Display","1.25","USD"
"2026-02-07","324740828073799","Sponsored Products","0.00","AUD"
"2026-02-28","204544178017947","Sponsored Products","0.00","USD"
"2026-02-13","455688132780953","Sponsored Brands","4.98","USD"
"2026-02-09","115943131527635","Sponsored Products","0.00","USD"
"2026-02-06","137772430611725","Sponsored Products","3.43","USD"
"2026-02-11","484271755377666","Sponsored Products","0.00","CAD"
"2026-02-13","296615200458181","Sponsored Brands","31.11","USD"
"2026-02-02","34478632960968","Sponsored Products","0.90","USD"
"2026-02-26","276797522102375","Sponsored Products","0.00","USD"
"2026-02-07","555360954347903","Sponsored Products","0.00","CAD"
"2026-02-06","406487274006731","Sponsored Products","0.00","AUD"
"2026-02-26","126638359335345","Sponsored Products","0.00","USD"
"2026-02-10","11588448157956","Sponsored Products","0.00","USD"
"2026-02-16","18193170148935","Sponsored Products","0.54","USD"
"2026-02-14","455688132780953","Sponsored Brands","6.12","USD"
"2026-02-07","18193170148935","Sponsored Products","0.00","USD"
"2026-02-27","241960271286519","Sponsored Products","0.00","USD"
"2026-02-08","397652540263806","Sponsored Products","0.70","CAD"
"2026-02-19","65271102777505","Sponsored Products","0.00","USD"
"2026-02-14","243204708497477","Sponsored Products","0.00","USD"
"2026-02-12","213530912619228","Sponsored Products","0.00","USD"
"2026-02-01","419764168918332","Sponsored Brands","2.42","AUD"
"2026-02-21","281235849108344","Sponsored Products","6.49","USD"
"2026-02-06","272711015971799","Sponsored Products","2.08","USD"
"2026-02-02","307534770253902","Sponsored Products","0.00","CAD"
"2026-02-10","204544178017947","Sponsored Products","0.90","USD"
"2026-02-05","96473122408354","Sponsored Products","0.00","USD"
"2026-02-21","27661898820374","Sponsored Products","5.30","USD"
"2026-02-23","207367106415924","Sponsored Products","31.09","GBP"
"2026-02-10","156989235380210","Sponsored Products","103.81","USD"
"2026-02-14","101459965063202","Sponsored Products","19.13","USD"
"2026-02-26","140453739775668","Sponsored Products","0.00","USD"
"2026-02-24","452065263384491","Sponsored Brands","2.32","USD"
"2026-02-12","354036750973331","Sponsored Products","1.80","CAD"
"2026-02-01","34639218619625","Sponsored Products","6.37","USD"
"2026-02-25","199076365376964","Sponsored Products","0.87","USD"
"2026-02-14","423471492340141","Sponsored Brands","4.23","USD"
"2026-02-23","54386198712419","Sponsored Products","0.00","USD"
"2026-02-07","395304589984653","Sponsored Products","0.00","CAD"
"2026-02-04","386920533914758","Sponsored Brands","0.95","CAD"
"2026-02-18","346023186686134","Sponsored Brands","0.00","USD"
"2026-02-23","173362871105297","Sponsored Products","0.00","USD"
"2026-02-25","270513944391898","Sponsored Products","2.21","USD"
"2026-02-03","276488907454289","Sponsored Products","0.00","USD"
"2026-02-28","491366396962687","Sponsored Brands","3.33","USD"
"2026-02-01","557738489078024","Sponsored Products","0.00","CAD"
"2026-02-07","325883174926875","Sponsored Brands","1.87","USD"
"2026-02-12","558297049226516","Sponsored Brands","0.00","CAD"
"2026-02-16","128835884603962","Sponsored Products","0.00","USD"
"2026-02-14","560000811916391","Sponsored Brands","5.00","USD"
"2026-02-19","154118694541854","Sponsored Products","4.47","USD"
"2026-02-17","115943131527635","Sponsored Products","0.00","USD"
"2026-02-01","65861573413220","Sponsored Products","0.00","USD"
"2026-02-03","205922105032655","Sponsored Products","0.00","USD"
"2026-02-10","432013629308606","Sponsored Brands","0.00","CAD"
"2026-02-25","239677460933975","Sponsored Products","2.71","USD"
"2026-02-24","128770506922317","Sponsored Products","0.00","USD"
"2026-02-09","494994223093944","Sponsored Brands","0.00","AUD"
"2026-02-25","132476300811824","Sponsored Products","19.34","CAD"
"2026-02-26","48192245895031","Sponsored Products","0.00","USD"
"2026-02-22","43460676635147","Sponsored Products","0.00","USD"
"2026-02-22","251197015848063","Sponsored Products","3.67","CAD"
"2026-02-04","414778030564989","Sponsored Products","0.00","GBP"
"2026-02-07","373188657935606","Sponsored Products","0.00","AUD"
"2026-02-01","297335215332435","Sponsored Products","2.01","CAD"
"2026-02-05","115943131527635","Sponsored Products","0.00","USD"
"2026-02-07","461803854184467","Sponsored Products","0.00","CAD"
"2026-02-13","79620432535917","Sponsored Products","4.67","USD"
"2026-02-28","61837188685116","Sponsored Products","4.33","USD"
"2026-02-07","545989665090053","Sponsored Brands","0.41","GBP"
"2026-02-24","205764417979436","Sponsored Products","0.00","USD"
"2026-02-19","271780514756108","Sponsored Products","0.00","USD"
"2026-02-15","189380234928822","Sponsored Products","0.00","USD"
"2026-02-16","213530912619228","Sponsored Products","0.00","USD"
"2026-02-16","281110747056753","Sponsored Products","0.00","USD"
"2026-02-14","357384467879967","Sponsored Brands","8.37","USD"
"2026-02-05","452082306058129","Sponsored Brands","1.31","CAD"
"2026-02-25","413308568322873","Sponsored Brands","0.00","USD"
"2026-02-16","280528554873543","Sponsored Products","2.07","USD"
"2026-02-05","454571413921997","Sponsored Products","0.00","GBP"
"2026-02-03","32571611634774","Sponsored Products","0.00","USD"
"2026-02-11","280528554873543","Sponsored Products","2.50","USD"
"2026-02-02","300354268849742","Sponsored Brands","2.01","CAD"
"2026-02-05","542395622943712","Sponsored Products","0.37","GBP"
"2026-02-12","40237294180920","Sponsored Products","0.00","USD"
"2026-02-10","11143044290906","Sponsored Products","0.00","USD"
"2026-02-17","380662946968621","Sponsored Display","0.07","USD"
"2026-02-10","286308132559342","Sponsored Brands","0.00","AUD"
"2026-02-25","23854220044300","Sponsored Products","2.87","USD"
"2026-02-17","101965336081409","Sponsored Products","0.00","USD"
"2026-02-24","1861066386589","Sponsored Products","0.00","USD"
"2026-02-06","521187964040554","Sponsored Products","0.62","CAD"
"2026-02-13","115943131527635","Sponsored Products","0.00","USD"
"2026-02-08","354627207584492","Sponsored Products","0.00","CAD"
"2026-02-12","27661898820374","Sponsored Products","0.00","USD"
"2026-02-20","296615200458181","Sponsored Brands","9.65","USD"
"2026-02-08","303784488331012","Sponsored Display","0.00","AUD"
"2026-02-21","349690804752896","Sponsored Products","0.00","USD"
"2026-02-24","28864493115463","Sponsored Products","0.00","USD"
"2026-02-28","53404531347848","Sponsored Products","2.58","USD"
"2026-02-14","291680855614624","Sponsored Brands","0.00","GBP"
"2026-02-09","296615200458181","Sponsored Brands","21.40","USD"
"2026-02-21","272711015971799","Sponsored Products","3.22","USD"
"2026-02-01","539931100075119","Sponsored Brands","25.30","USD"
"2026-02-11","484239021223334","Sponsored Products","0.00","AUD"
"2026-02-14","269935586939823","Sponsored Products","8.90","CAD"
"2026-02-26","202838039381314","Sponsored Products","0.00","USD"
"2026-02-24","281110747056753","Sponsored Products","0.00","USD"
"2026-02-17","61503627186513","Sponsored Products","0.00","USD"
"2026-02-07","292138679780956","Sponsored Products","0.00","AUD"
"2026-02-23","93539819506468","Sponsored Products","0.00","USD"
"2026-02-09","517050919084211","Sponsored Products","0.00","CAD"
"2026-02-06","18193170148935","Sponsored Products","0.00","USD"
"2026-02-07","61090477012622","Sponsored Products","0.00","USD"
"2026-02-14","158724595401869","Sponsored Products","0.00","USD"
"2026-02-23","48433117829801","Sponsored Products","1.44","USD"
"2026-02-06","373593607967581","Sponsored Display","0.00","AUD"
"2026-02-07","246452377117901","Sponsored Products","0.00","USD"
"2026-02-22","158724595401869","Sponsored Products","0.00","USD"
"2026-02-25","280528554873543","Sponsored Products","0.00","USD"
"2026-02-12","399703016940832","Sponsored Brands","0.00","CAD"
"2026-02-21","380662946968621","Sponsored Display","0.04","USD"
"2026-02-05","375412452273685","Sponsored Products","10.71","GBP"
"2026-02-08","215176800738804","Sponsored Products","17.98","USD"
"2026-02-02","42141939819441","Sponsored Products","0.00","USD"
"2026-02-13","369371745062988","Sponsored Products","0.00","CAD"
"2026-02-10","210638600694486","Sponsored Products","2.50","USD"
"2026-02-28","203521351461363","Sponsored Products","9.24","USD"
"2026-02-12","278626821184075","Sponsored Products","0.00","USD"
"2026-02-28","8078369968995","Sponsored Products","0.00","USD"
"2026-02-28","194512325763287","Sponsored Products","2.26","USD"
"2026-02-17","145958940968220","Sponsored Products","0.78","USD"
"2026-02-25","32571611634774","Sponsored Products","0.00","USD"
"2026-02-07","406487274006731","Sponsored Products","0.00","AUD"
"2026-02-18","148265992493931","Sponsored Products","0.00","USD"
"2026-02-10","434170639918769","Sponsored Brands","1.44","USD"
"2026-02-26","439663157752722","Sponsored Brands","3.77","USD"
"2026-02-04","176992507771254","Sponsored Products","3.56","USD"
"2026-02-25","225946958740637","Sponsored Products","0.26","USD"
"2026-02-09","281024885672869","Sponsored Products","0.00","USD"
"2026-02-12","137772430611725","Sponsored Products","0.00","USD"
"2026-02-12","312632253610695","Sponsored Brands","0.80","USD"
"2026-02-01","386893543852916","Sponsored Products","10.08","CAD"
"2026-02-27","18193170148935","Sponsored Products","0.51","USD"
"2026-02-02","555516622120091","Sponsored Brands","1.39","GBP"
"2026-02-05","459488439760934","Sponsored Products","1.35","GBP"
"2026-02-26","210638600694486","Sponsored Products","0.40","USD"
"2026-02-08","291618943691121","Sponsored Brands","0.00","AUD"
"2026-02-02","340849210853799","Sponsored Products","0.00","USD"
"2026-02-08","400936883710783","Sponsored Products","3.47","AUD"
"2026-02-16","348184859637636","Sponsored Brands","0.40","USD"
"2026-02-01","267283875717235","Sponsored Products","5.41","USD"
"2026-02-06","194512325763287","Sponsored Products","0.97","USD"
"2026-02-11","413308568322873","Sponsored Brands","0.00","USD"
"2026-02-23","156989235380210","Sponsored Products","212.92","USD"
"2026-02-23","281110747056753","Sponsored Products","0.00","USD"
"2026-02-10","423447600502988","Sponsored Brands","0.00","CAD"
"2026-02-07","204544178017947","Sponsored Products","1.45","USD"
"2026-02-13","192968792078402","Sponsored Products","0.00","USD"
"2026-02-13","34478632960968","Sponsored Products","8.18","USD"
"2026-02-09","419802202221779","Sponsored Products","0.00","CAD"
"2026-02-03","137772430611725","Sponsored Products","5.88","USD"
"2026-02-11","529845821022802","Sponsored Products","0.00","AUD"
"2026-02-14","439663157752722","Sponsored Brands","5.07","USD"
"2026-02-09","434871922933588","Sponsored Brands","1.78","CAD"
"2026-02-06","384986795476042","Sponsored Brands","0.00","CAD"
"2026-02-27","115758363210245","Sponsored Products","56.60","USD"
"2026-02-01","328156874590794","Sponsored Brands","0.00","USD"
"2026-02-05","148265992493931","Sponsored Products","0.00","USD"
"2026-02-05","545146961820010","Sponsored Products","3.97","GBP"
"2026-02-10","215176800738804","Sponsored Products","1.35","USD"
"2026-02-03","453187476718269","Sponsored Display","0.00","CAD"
"2026-02-15","482686146435604","Sponsored Brands","4.83","USD"
"2026-02-17","271780514756108","Sponsored Products","0.00","USD"
"2026-02-17","60802440953180","Sponsored Products","13.94","USD"
"2026-02-01","40237294180920","Sponsored Products","0.67","USD"
"2026-02-17","72921898703277","Sponsored Products","0.00","USD"
"2026-02-13","464658704178346","Sponsored Brands","0.37","USD"
"2026-02-10","58475731073369","Sponsored Products","0.00","USD"
"2026-02-04","152555236474228","Sponsored Products","5.81","USD"
"2026-02-08","32571611634774","Sponsored Products","0.00","USD"
"2026-02-13","269935586939823","Sponsored Products","2.44","CAD"
"2026-02-24","243038183553247","Sponsored Products","0.00","USD"
"2026-02-16","138135222992233","Sponsored Products","0.00","USD"
"2026-02-03","414778030564989","Sponsored Products","2.22","GBP"
"2026-02-20","539931100075119","Sponsored Brands","23.97","USD"
"2026-02-21","133243849204741","Sponsored Products","0.00","USD"
"2026-02-13","560000811916391","Sponsored Brands","9.68","USD"
"2026-02-02","96060745446945","Sponsored Products","0.00","USD"
"2026-02-20","202299611765170","Sponsored Products","0.00","USD"
"2026-02-07","461174245552414","Sponsored Products","3.59","AUD"
"2026-02-12","312711508263023","Sponsored Products","0.00","AUD"
"2026-02-17","267283875717235","Sponsored Products","0.00","USD"
"2026-02-13","194512325763287","Sponsored Products","0.00","USD"
"2026-02-17","126638359335345","Sponsored Products","0.00","USD"
"2026-02-04","94121140300347","Sponsored Products","14.37","USD"
"2026-02-16","281024885672869","Sponsored Products","0.00","USD"
"2026-02-06","423447600502988","Sponsored Brands","0.00","CAD"
"2026-02-04","558782683947956","Sponsored Products","0.00","CAD"
"2026-02-07","54673378227395","Sponsored Products","1.54","USD"
"2026-02-06","444969564092992","Sponsored Products","0.00","CAD"
"2026-02-02","297335215332435","Sponsored Products","4.91","CAD"
"2026-02-08","312632253610695","Sponsored Brands","3.35","USD"
"2026-02-05","397652540263806","Sponsored Products","0.00","CAD"
"2026-02-26","224639482376841","Sponsored Products","0.00","USD"
"2026-02-17","259201002739674","Sponsored Products","2.47","USD"
"2026-02-15","280528554873543","Sponsored Products","2.90","USD"
"2026-02-27","186804517918072","Sponsored Products","4.13","USD"
"2026-02-01","27661898820374","Sponsored Products","11.73","USD"
"2026-02-23","115943131527635","Sponsored Products","0.00","USD"
"2026-02-07","419802202221779","Sponsored Products","0.47","CAD"
"2026-02-13","9627520751858","Sponsored Products","14.46","USD"
"2026-02-04","545989665090053","Sponsored Brands","1.22","GBP"
"2026-02-17","53404531347848","Sponsored Products","6.87","USD"
"2026-02-02","348184859637636","Sponsored Brands","8.08","USD"
"2026-02-02","39061317933304","Sponsored Products","0.02","USD"
"2026-02-07","133846876580591","Sponsored Products","4.54","USD"
"2026-02-02","480355060288556","Sponsored Products","0.00","AUD"
"2026-02-06","8078369968995","Sponsored Products","0.00","USD"
"2026-02-24","269935586939823","Sponsored Products","19.49","CAD"
"2026-02-06","439663157752722","Sponsored Brands","0.00","USD"
"2026-02-26","113013759920940","Sponsored Products","0.00","USD"
"2026-02-07","515637010546761","Sponsored Brands","0.00","USD"
"2026-02-08","386920533914758","Sponsored Brands","0.25","CAD"
"2026-02-06","486701736662809","Sponsored Products","0.46","AUD"
"2026-02-18","88056195803598","Sponsored Products","0.00","USD"
"2026-02-13","452082306058129","Sponsored Brands","0.00","CAD"
"2026-02-12","210638600694486","Sponsored Products","4.86","USD"
"2026-02-26","348184859637636","Sponsored Brands","2.94","USD"
"2026-02-13","128770506922317","Sponsored Products","0.00","USD"
"2026-02-16","30179169319725","Sponsored Products","5.45","AUD"
"2026-02-25","54386198712419","Sponsored Products","0.00","USD"
"2026-02-03","279125239605082","Sponsored Products","2.94","USD"
"2026-02-19","199076365376964","Sponsored Products","2.44","USD"
"2026-02-06","115943131527635","Sponsored Products","0.00","USD"
"2026-02-21","254109808305934","Sponsored Products","0.00","USD"
"2026-02-27","2414736156339","Sponsored Products","23.12","USD"
"2026-02-24","130912331972988","Sponsored Products","0.00","USD"
"2026-02-01","270513944391898","Sponsored Products","9.81","USD"
"2026-02-15","77231525415892","Sponsored Products","0.00","USD"
"2026-02-17","218351835233699","Sponsored Products","41.63","GBP"
"2026-02-03","257373022214500","Sponsored Products","7.37","USD"
"2026-02-04","373188657935606","Sponsored Products","0.00","AUD"
"2026-02-21","278626821184075","Sponsored Products","0.00","USD"
"2026-02-05","431386932028495","Sponsored Products","0.00","USD"
"2026-02-25","210638600694486","Sponsored Products","0.00","USD"
"2026-02-16","102474552529229","Sponsored Products","0.00","USD"
"2026-02-06","531194039320877","Sponsored Products","0.00","CAD"
"2026-02-05","199076365376964","Sponsored Products","0.65","USD"
"2026-02-05","198809778193730","Sponsored Products","131.58","USD"
"2026-02-01","286601245904247","Sponsored Products","0.00","CAD"
"2026-02-05","517050919084211","Sponsored Products","0.45","CAD"
"2026-02-07","444969564092992","Sponsored Products","0.00","CAD"
"2026-02-17","23854220044300","Sponsored Products","1.21","USD"
"2026-02-20","241960271286519","Sponsored Products","0.00","USD"
"2026-02-28","154085784178560","Sponsored Products","0.00","USD"
"2026-02-12","459130146103681","Sponsored Display","0.00","AUD"
"2026-02-15","128770506922317","Sponsored Products","0.60","USD"
"2026-02-26","199076365376964","Sponsored Products","0.00","USD"
"2026-02-04","138135222992233","Sponsored Products","12.82","USD"
"2026-02-19","134777743429986","Sponsored Products","0.00","USD"
"2026-02-08","429345285920060","Sponsored Brands","0.00","GBP"
"2026-02-04","419764168918332","Sponsored Brands","0.00","AUD"
"2026-02-02","463874563272935","Sponsored Brands","0.00","AUD"
"2026-02-25","121446500477002","Sponsored Products","0.00","USD"
"2026-02-08","429216730447678","Sponsored Products","0.00","AUD"
"2026-02-06","346023186686134","Sponsored Brands","0.00","USD"
"2026-02-08","23854220044300","Sponsored Products","1.15","USD"
"2026-02-14","261580610725925","Sponsored Products","0.86","AUD"
"2026-02-28","28864493115463","Sponsored Products","0.00","USD"
"2026-02-08","386893543852916","Sponsored Products","1.64","CAD"
"2026-02-13","82064097659476","Sponsored Products","0.00","USD"
"2026-02-15","205764417979436","Sponsored Products","0.00","USD"
"2026-02-26","58475731073369","Sponsored Products","2.09","USD"
"2026-02-20","82064097659476","Sponsored Products","0.00","USD"
"2026-02-27","206968068657618","Sponsored Products","0.00","USD"
"2026-02-11","455688132780953","Sponsored Brands","8.39","USD"
"2026-02-01","188279469264899","Sponsored Products","0.80","USD"
"2026-02-08","30651955945418","Sponsored Products","2.60","USD"
"2026-02-22","186804517918072","Sponsored Products","3.69","USD"
"2026-02-14","241960271286519","Sponsored Products","0.00","USD"
"2026-02-08","521187964040554","Sponsored Products","3.69","CAD"
"2026-02-03","558782683947956","Sponsored Products","0.00","CAD"
"2026-02-12","207367106415924","Sponsored Products","9.45","GBP"
"2026-02-10","291618943691121","Sponsored Brands","0.00","AUD"
"2026-02-18","407444835513369","Sponsored Brands","0.00","CAD"
"2026-02-24","205922105032655","Sponsored Products","1.16","USD"
"2026-02-04","339568026468029","Sponsored Brands","0.37","CAD"
"2026-02-03","77231525415892","Sponsored Products","0.45","USD"
"2026-02-10","202228555422966","Sponsored Products","0.00","USD"
"2026-02-14","175777768252798","Sponsored Products","0.00","USD"
"2026-02-08","102474552529229","Sponsored Products","1.65","USD"
"2026-02-15","202228555422966","Sponsored Products","0.00","USD"
"2026-02-01","486701736662809","Sponsored Products","17.57","AUD"
"2026-02-12","434871922933588","Sponsored Brands","0.90","CAD"
"2026-02-21","291680855614624","Sponsored Brands","0.85","GBP"
"2026-02-16","188545556962991","Sponsored Products","22.18","USD"
"2026-02-13","432013629308606","Sponsored Brands","0.00","CAD"
"2026-02-24","145958940968220","Sponsored Products","1.56","USD"
"2026-02-16","439663157752722","Sponsored Brands","7.78","USD"
"2026-02-26","96060745446945","Sponsored Products","0.00","USD"
"2026-02-25","267283875717235","Sponsored Products","0.00","USD"
"2026-02-23","22348745290500","Sponsored Products","0.00","USD"
"2026-02-18","128835884603962","Sponsored Products","0.00","USD"
"2026-02-06","459488439760934","Sponsored Products","0.50","GBP"
"2026-02-10","303344079444236","Sponsored Brands","0.00","GBP"
"2026-02-17","291680855614624","Sponsored Brands","0.00","GBP"
"2026-02-28","137772430611725","Sponsored Products","0.00","USD"
"2026-02-01","18193170148935","Sponsored Products","0.90","USD"
"2026-02-05","396524009311704","Sponsored Brands","3.81","CAD"
"2026-02-12","34639218619625","Sponsored Products","1.17","USD"
"2026-02-28","441925918527435","Sponsored Brands","11.00","USD"
"2026-02-04","115764500761375","Sponsored Products","10.45","USD"
"2026-02-14","93539819506468","Sponsored Products","0.00","USD"
"2026-02-05","18193170148935","Sponsored Products","0.00","USD"
"2026-02-25","205764417979436","Sponsored Products","0.00","USD"
"2026-02-01","348184859637636","Sponsored Brands","8.93","USD"
"2026-02-12","281110747056753","Sponsored Products","0.00","USD"
"2026-02-08","434170639918769","Sponsored Brands","8.40","USD"
"2026-02-04","81320226496883","Sponsored Products","1.51","USD"
